"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1406863.0075.01","1406863.0075.01.01","1406863","01","01","1406863.075","1406863.075.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","69","2","1","1","2","3","2","1","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","2","2","2","2","2","2","3","","","","","","","","","","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1",1,"4","2","2",1614,1614,"U","3","02524","0150"
"1406863.0090.02","1406863.0090.02.01","1406863","02","01","1406863.090","1406863.090.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","25","1","1","1","2","3","1","1","2","2","2","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","2","2","2","2","","","1","1","2","2","","","","","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2",1,"1","1","2",1614,3228,"U","3","02524","0150"
"1407223.0002.01","1407223.0002.01.01","1407223","01","01","1407223.002","1407223.002.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","44","2","1","1","2","3","3","2","3","3","3","2","2","3","3","1","2","1","1","1","1","2","2","1","2","2","9","3","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","1","3","4","4","4","3","2","1","1","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","2",1,"4","2","2",1520,1520,"U","3","02525","0150"
"1407223.0025.02","1407223.0025.02.07","1407223","02","07","1407223.025","1407223.025.07","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",1,1,"-",5,"2","94","1","1","3","3","3","3","3","9","9","9","9","9","9","3","9","9","9","9","9","9","9","9","3","3","3","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","",9,"2","2","2",1520,6079,"U","3","02525","0150"
"1407223.0046.03","1407223.0046.03.02","1407223","03","02","1407223.046","1407223.046.02","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","36","1","1","1","1","3","1","1","1","1","2","1","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","2","2","2","2","2","2","2","2","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2",1,"2","2","2",1520,3040,"U","3","02525","0150"
"1407223.0070.04","1407223.0070.04.02","1407223","04","02","1407223.070","1407223.070.02","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","64","2","2","3","3","3","3","3","3","3","3","3","3","3","4","2","1","2","2","2","1","2","2","3","3","3","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","2","1","2","2","","","","","","","3","3","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3",9,"4","4","4",1520,6079,"U","3","02525","0150"
"1407223.0088.05","1407223.0088.05.01","1407223","05","01","1407223.088","1407223.088.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","52","1","1","1","1","3","3","1","1","2","3","1","1","3","1","2","2","2","2","2","1","2","2","2","2","2","2","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2","2","2","2","2","2","2","2","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",9,"2","2","2",1520,1520,"U","3","02525","0150"
"1407447.0016.01","1407447.0016.01.08","1407447","01","08","1407447.016","1407447.016.08","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",1,1,"-",5,"2","46","2","1","3","1","3","1","3","9","1","1","1","1","2","1","1","1","1","2","9","1","2","1","1","1","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","2","1","1","1","1","2","3","","","2","2","2","2","2","9","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","0","1","1","1","1","0","0","0","3",1,"2","2","2",1519,3037,"U","2","02526","0149"
"1407447.0043.02","1407447.0043.02.03","1407447","02","03","1407447.043","1407447.043.03","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,1,"-",5,"1","22","2","1","1","2","1","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","3","3","3","3","3","2","3","2","1","1","1","1","0","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","1","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"4","4","4",1519,6074,"U","2","02526","0149"
"1407447.0085.03","1407447.0085.03.01","1407447","03","01","1407447.085","1407447.085.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","88","1","1","3","3","3","1","1","1","1","2","2","3","3","3","1","1","1","1","1","2","2","2","2","3","3","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","1","1","2","2","2","3","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4",2,"2","2","3",1519,4556,"U","2","02526","0149"
"1407447.0122.04","1407447.0122.04.03","1407447","04","03","1407447.122","1407447.122.03","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,1,"-",5,"1","66","1","1","3","3","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","9","2","2","3","3","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","3","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2,"1","1","1",1519,3037,"U","2","02526","0149"
"1407447.0168.05","1407447.0168.05.01","1407447","05","01","1407447.168","1407447.168.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","42","2","2","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","1","1","1","1","","","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","2",1,"1","1","1",1519,3037,"U","2","02526","0149"
"1407616.0015.51","1407616.0015.51.01","1407616","51","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","36","2","1","1","1","3","2","2","2","1","2","3","1","2","3","2","1","1","2","1","2","2","2","2","1","2","2","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","1","1","1","1","0","0","0","3",1,"2","2","3",257,513,"U","3","02527","0157"
"1407616.0034.52","1407616.0034.52.01","1407616","52","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","67","1","2","1","2","3","1","1","3","3","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","2","1","2","1","1","1","","","2","2","","","2","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","0","0","1","1","0","1","1","0","0","0","3",2,"1","2","2",257,257,"U","3","02527","0157"
"1407616.0056.53","1407616.0056.53.01","1407616","53","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","42","2","1","1","2","3","1","1","2","1","1","1","1","2","3","1","1","1","2","1","2","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","3","2","2","2","2","1","1","1","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","3",2,"3","3","3",257,257,"U","3","02527","0157"
"1407616.0091.55","1407616.0091.55.02","1407616","55","02","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","26","1","1","1","1","3","1","1","1","3","3","1","1","1","3","1","2","1","2","2","2","2","2","1","1","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","3",2,"2","2","2",257,513,"U","3","02527","0157"
"1407619.0027.51","1407619.0027.51.01","1407619","51","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",3,"1","49","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","2",2,"2","2","2",256,256,"U","2","02528","0157"
"1407619.0056.52","1407619.0056.52.01","1407619","52","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",3,"1","39","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","9","9","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","4",2,"2","4","4",256,256,"U","2","02528","0157"
"1407619.0086.53","1407619.0086.53.01","1407619","53","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",3,"1","65","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","2",2,"1","2","1",256,768,"U","2","02528","0157"
"1407619.0116.54","1407619.0116.54.02","1407619","54","02","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",3,"2","44","1","1","1","1","3","1","1","1","1","3","1","2","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","1","3","4","9","9","1","2","1","2","1","1","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","1","1","0","0","0","3",2,"2","2","1",256,512,"U","2","02528","0157"
"1407619.0152.55","1407619.0152.55.01","1407619","55","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",3,"1","33","1","1","1","1","3","1","1","1","1","1","3","3","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","1","2","2","2","1","2","1","1","","","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2",2,"1","2","2",256,256,"U","2","02528","0157"
"1407623.0011.51","1407623.0011.51.02","1407623","51","02","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",1,1,"-",4,"1","54","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","2","1","1","9","9","9","1","2","2","1","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1",2,"2","2","2",281,281,"U","3","02529","0157"
"1407623.0043.54","1407623.0043.54.02","1407623","54","02","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","49","1","1","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","2","2","3","2","1","2","1","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","0","0","2",1,"2","2","2",281,561,"U","3","02529","0157"
"1407623.0076.55","1407623.0076.55.04","1407623","55","04","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",1,1,"-",4,"2","30","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1",1,"2","1","1",281,561,"U","3","02529","0157"
"1407623.0108.52","1407623.0108.52.01","1407623","52","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","59","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3",2,"1","1","1",281,281,"U","3","02529","0157"
"1407623.0143.53","1407623.0143.53.02","1407623","53","02","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",4,"2","27","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","0","1","1","0","0","0","3",2,"2","2","3",281,561,"U","3","02529","0157"
"1407654.0040.52","1407654.0040.52.01","1407654","52","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",2,"2","60","2","1","3","1","3","1","1","3","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","2","1","1","1","2","1","","","2","2","1","1","1","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"2","2","2",251,754,"U","4","02530","0157"
"1407654.0073.53","1407654.0073.53.01","1407654","53","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",2,"2","70","1","1","3","1","3","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","1","1","1","1","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","9",9,"1","9","9",251,502,"U","4","02530","0157"
"1407654.0128.54","1407654.0128.54.02","1407654","54","02","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",2,"2","57","1","1","1","1","3","1","1","2","2","3","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","4",2,"4","4","4",251,502,"U","4","02530","0157"
"1407654.0176.55","1407654.0176.55.01","1407654","55","01","-","-","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0125","01",0,0,"-",2,"2","61","1","1","1","1","3","1","1","2","2","1","1","2","1","3","1","2","1","2","2","2","2","2","1","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","4","3","2","3","2","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","3",2,"2","1","3",251,251,"U","4","02530","0157"
