"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"1203186.322","1203186.322.01","1203186","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"1","46","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","1","1","2","2","1","2","1","1","2","0","0","1","0","0","1","0","1","0","0","0","0","0","0","2","2","1","1","2","1","","","","","2","1","1","1","","","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","3","2","10","10","00",143,285,"U","2","0002324","314",""
"1203186.349","1203186.349.01","1203186","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"1","74","2","1","2","2","3","2","3","3","3","2","2","2","3","4","2","1","2","2","1","1","2","2","2","1","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2","9","08","05","08",143,570,"U","2","0002324","314",""
"1203188.004","1203188.004.01","1203188","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","37","2","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","1","2","2","1","1","1","1","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","2","1","3","3","2","2","2","2","2","3","","","2","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","0","1","0","0","0","3","2","08","08","05",109,326,"U","2","0002325","314",""
"1203188.180","1203188.180.01","1203188","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","31","2","1","1","2","3","9","1","1","1","1","1","9","3","4","1","1","2","1","1","1","2","2","1","1","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","4","9","10","10","00",109,109,"U","2","0002325","314",""
"1203188.223","1203188.223.01","1203188","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","39","2","1","1","2","3","1","1","2","2","1","1","1","1","4","2","1","1","2","1","1","2","2","1","2","3","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","1","2","1","","","","","","","2","4","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","2","1","10","99","05",109,109,"U","2","0002325","314",""
"1203189.006","1203189.006.02","1203189","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","38","1","1","1","2","9","2","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3","1","09","05","07",119,238,"U","2","0002326","314",""
"1203189.078","1203189.078.04","1203189","03","04","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"1","24","1","1","1","1","3","1","1","1","1","2","1","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","2","2","2","1","1","3","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","10","10","10",119,476,"U","2","0002326","314",""
"1203189.166","1203189.166.01","1203189","01","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","51","2","1","2","1","3","2","2","2","2","2","2","2","3","1","2","2","2","2","9","1","2","2","1","1","1","1","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","3","4","3","3","1","1","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","10","10","05",119,238,"U","2","0002326","314",""
"1203189.215","1203189.215.02","1203189","04","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","31","1","1","1","1","3","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","3","2","3","3","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","07","06","04",119,238,"U","2","0002326","314",""
"1203189.270","1203189.270.02","1203189","05","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","28","2","1","3","2","3","1","1","2","2","2","1","2","2","3","2","1","1","2","2","1","2","2","1","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","4","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3","2","09","06","07",119,238,"U","2","0002326","314",""
"1203190.065","1203190.065.01","1203190","02","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,1,"-",4,"2","34","2","2","1","2","3","2","1","2","2","1","1","2","2","3","1","1","1","1","1","2","2","1","1","2","2","3","2","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1","1","1","3","3","3","3","3","3","2","2","2","3","3","3","1","0","0","0","1","0","1","1","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","3","1","07","07","08",131,131,"U","2","0002327","314",""
"1203190.097","1203190.097.03","1203190","04","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"1","24","2","1","2","2","3","2","1","2","2","2","1","2","2","4","2","1","1","2","2","1","2","2","1","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","4","3","4","4","4","3","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","4","1","00","02","00",131,393,"U","2","0002327","314",""
"1203190.192","1203190.192.01","1203190","01","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","35","1","1","2","2","3","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","1","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","4","3","3","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","08","00","05",131,131,"U","2","0002327","314",""
"1203191.105","1203191.105.01","1203191","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"1","72","1","1","1","1","3","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","2","2","3","3","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","1","3","1","1","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","10","05","10",126,126,"U","2","0002328","314",""
"1203191.112","1203191.112.01","1203191","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,1,"-",3,"1","83","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","1","","","1","2","2","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","2","10","08","08",126,252,"U","2","0002328","314",""
"1203191.176","1203191.176.01","1203191","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"1","63","2","1","1","1","3","1","1","2","2","3","1","1","2","3","2","1","2","2","1","1","2","1","2","1","1","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","2","2","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","2","2","10","10","08",126,378,"U","2","0002328","314",""
"1203191.205","1203191.205.02","1203191","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"2","32","2","2","3","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","3","2","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","1","1","4","4","2","2","2","2","2","2","2","2","3","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","0","0","1","1","0","0","1","0","0","0","4","2","00","00","00",126,252,"U","2","0002328","314",""
"1203192.112","1203192.112.01","1203192","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","56","2","2","1","2","3","2","2","3","3","1","1","2","3","1","2","2","2","2","2","2","2","1","1","1","1","3","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","1","2","2","1","1","1","1","","","3","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","1","1","0","1","1","1","0","0","0","3","2","08","08","09",133,133,"U","2","0002329","314",""
"1203192.139","1203192.139.01","1203192","02","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","57","2","2","2","2","3","2","2","2","2","2","1","2","3","3","2","2","2","2","2","2","2","2","1","1","1","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","2","1","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","2","2","10","10","07",133,398,"U","2","0002329","314",""
"1203192.150","1203192.150.03","1203192","01","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","30","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","2","2","1","1","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","4","3","3","3","2","3","3","","","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3","2","10","07","00",133,398,"U","2","0002329","314",""
"1203192.169","1203192.169.02","1203192","05","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","59","2","1","2","2","3","2","3","3","3","1","1","1","3","1","2","2","2","2","2","2","2","2","1","1","1","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","2","1","","","","","2","2","1","1","","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","2","1","08","05","08",133,265,"U","2","0002329","314",""
"1203204.024","1203204.024.01","1203204","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","70","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","2","2","2","2","2","2","3","3","3","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","4","4","4","4","4","4","4","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","2","02","00","00",121,121,"U","1","0002330","313",""
"1203204.041","1203204.041.03","1203204","05","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","22","1","1","1","1","3","1","1","3","3","3","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","3","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","1","1","0","1","0","1","0","0","0","2","1","10","10","09",121,364,"U","1","0002330","313",""
"1203204.093","1203204.093.02","1203204","01","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","59","1","1","3","1","3","1","1","1","3","1","1","1","1","2","2","1","2","1","1","1","2","1","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","1","10","10","10",121,242,"U","1","0002330","313",""
"1203204.130","1203204.130.02","1203204","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","18","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","1","","","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2","1","06","06","07",121,242,"U","1","0002330","313",""
"1203205.038","1203205.038.01","1203205","02","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","37","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","06","08","10",129,129,"U","2","0002331","314",""
"1203205.062","1203205.062.01","1203205","01","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"1","26","1","2","1","1","3","1","1","2","1","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","2","2","2","1","2","2","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2","1","09","08","07",129,258,"U","2","0002331","314",""
"1203205.165","1203205.165.02","1203205","05","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","61","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","1","2","2","1","2","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","2","1","","","3","2","2","2","3","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","10","10","09",129,387,"U","2","0002331","314",""
"1203205.244","1203205.244.01","1203205","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"1","36","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","10","10","10",129,387,"U","2","0002331","314",""
"1203207.019","1203207.019.02","1203207","04","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"1","34","1","1","1","2","3","1","1","1","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","3","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","10","08","09",121,243,"U","2","0002332","314",""
