"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"1404297.108","1404297.108.01","1404297","01","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",1,"1","30","1","1","1","1","3","1","1","2","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",424,848,"U","2","04839","00253",""
"1404297.143","1404297.143.04","1404297","03","04","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",1,"1","18","1","1","2","1","3","3","1","1","2","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","","","","","1","1","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",424,2120,"U","2","04839","00253",""
"1404297.153","1404297.153.03","1404297","02","03","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",1,"2","21","2","1","1","1","1","1","1","3","3","2","1","1","2","3","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","2","2","1","2","1","2","","","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","0","3",1,"2","","2","","1","2","2","1","2","1","2","1","2","1",424,1272,"U","2","04839","00253",""
"1404297.200","1404297.200.01","1404297","04","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",1,"1","51","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","3","2","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",424,1272,"U","2","04839","00253",""
"1404305.014","1404305.014.01","1404305","01","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"1","47","1","1","1","1","3","1","1","1","2","3","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","1","0","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",291,581,"U","2","04840","00253",""
"1404305.054","1404305.054.02","1404305","04","02","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"2","51","1","1","1","2","3","2","2","2","2","2","1","2","2","1","1","2","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","1","2","2","1",291,1162,"U","2","04840","00253",""
"1404305.084","1404305.084.01","1404305","03","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"1","28","1","1","2","1","3","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","1","2","2","3","4","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","1","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",291,581,"U","2","04840","00253",""
"1404305.139","1404305.139.01","1404305","02","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"2","55","1","1","1","1","3","2","1","2","2","1","3","1","2","3","1","1","1","2","1","2","2","2","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","1","3","2","2","2","2","2","1","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","1","2","2","2","2","1","2","2","2","1",291,291,"U","2","04840","00253",""
"1404305.151","1404305.151.02","1404305","05","02","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"2","48","1","1","1","1","3","1","1","2","2","1","1","3","1","3","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","","","","","4","4","2","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","1","0","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",291,581,"U","2","04840","00253",""
"1404309.020","1404309.020.04","1404309","01","04","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",1,1,"-",3,"1","44","1","1","1","1","3","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","1","4","4","3","4","4","4","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4",2,"2","","1","1","2","2","2","2","2","2","2","2","2","1",330,660,"U","3","04869","00254",""
"1404309.052","1404309.052.01","1404309","02","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,1,"-",3,"1","62","1","1","3","1","3","3","1","1","1","1","1","2","1","3","1","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","3","3","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",330,330,"U","3","04869","00254",""
"1404309.115","1404309.115.04","1404309","04","04","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"2","41","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",330,660,"U","3","04869","00254",""
"1404309.148","1404309.148.01","1404309","05","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"2","55","1","1","1","1","3","3","1","1","1","3","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","4","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",330,660,"U","3","04869","00254",""
"1404312.010","1404312.010.02","1404312","04","02","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"1","48","1","1","1","1","3","2","1","2","2","1","1","2","1","1","1","1","1","2","1","1","2","1","1","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","2","9","2","1","3","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",325,651,"U","3","04870","00254",""
"1404312.115","1404312.115.01","1404312","05","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",3,"1","48","1","1","1","2","3","1","1","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","3","2","2","2","1","2","2","1","1","1","1","1","1","3","3","3","3","3","3","2","3","2","3","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","4",2,"1","1","1","1","2","2","2","2","2","2","2","2","2","1",325,651,"U","3","04870","00254",""
"1404338.013","1404338.013.01","1404338","01","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"1","34","1","1","1","1","3","1","1","1","1","1","1","1","1","4","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","4","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","1","1","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",220,439,"U","2","04841","00253",""
"1404338.033","1404338.033.01","1404338","02","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"1","44","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1",2,"1","2","1","2","2","2","2","2","2","2","2","2","2","1",220,659,"U","2","04841","00253",""
"1404338.051","1404338.051.01","1404338","03","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","78","1","1","3","1","3","3","3","3","3","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","","","","","","","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","2",2,"2","","2","","1","2","2","2","2","2","2","2","2","6",220,439,"U","2","04841","00253",""
"1404338.072","1404338.072.01","1404338","04","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"1","35","1","1","1","1","3","1","1","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","1","3","4","3","2","2","2","2","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","1","0","0","1","0","0","1","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","1","2","2","1",220,220,"U","2","04841","00253",""
"1404338.085","1404338.085.01","1404338","05","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"1","28","1","1","1","2","3","1","1","2","2","1","1","1","2","3","1","1","2","1","1","2","2","2","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","4","2","3","1","2","2","2","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","4",1,"1","2","1","1","2","2","2","1","2","2","2","2","2","3",220,439,"U","2","04841","00253",""
"1404347.002","1404347.002.03","1404347","01","03","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","34","2","1","1","2","3","1","1","2","2","1","1","2","1","3","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","3","3","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",347,1735,"U","2","04842","00253",""
"1404347.024","1404347.024.01","1404347","02","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","27","1","1","1","1","3","1","1","1","1","1","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","3","2","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",347,347,"U","2","04842","00253",""
"1404347.053","1404347.053.01","1404347","03","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"1","27","1","1","1","1","3","1","1","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","3","4","3","3","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","1","0","1","0","1","1","0","1","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",347,347,"U","2","04842","00253",""
"1404347.064","1404347.064.02","1404347","04","02","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",1,1,"-",2,"1","27","1","1","1","1","3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3",1,"1","2","1","2","2","2","2","2","2","2","2","2","2","1",347,347,"U","2","04842","00253",""
"1404363.011","1404363.011.02","1404363","02","02","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","63","1","1","3","1","3","1","1","1","1","1","1","1","2","4","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","","","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",248,496,"U","2","04843","00253",""
"1404363.044","1404363.044.03","1404363","03","03","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"1","31","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","9","9","9","1",248,992,"U","2","04843","00253",""
"1404363.064","1404363.064.03","1404363","01","03","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","19","1","1","1","2","3","1","1","2","2","1","1","2","2","3","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","2",1,"2","","2","","1","2","2","1","2","2","2","2","2","1",248,744,"U","2","04843","00253",""
"1404363.090","1404363.090.01","1404363","04","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","90","1","1","3","3","3","1","1","3","3","1","1","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","","","","","","","2","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","4",248,248,"U","2","04843","00253",""
"1404363.113","1404363.113.01","1404363","05","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",2,"2","73","2","1","1","1","3","2","2","2","2","1","1","2","2","4","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","3","3","3","3","2","2","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",248,496,"U","2","04843","00253",""
"1404386.013","1404386.013.01","1404386","04","01","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",5,"1","43","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",476,476,"U","3","04871","00254",""
"1404386.024","1404386.024.02","1404386","05","02","14","JALISCO","067","PUERTO VALLARTA","0001","25","PUERTO VALLARTA","0423","01",0,0,"-",5,"1","65","1","1","1","1","3","3","1","1","3","3","1","1","1","4","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",476,1427,"U","3","04871","00254",""
