"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_3_2","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_3_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_3_4","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_3_5","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_3_6","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"11415","1406176.155","1406176.155.03","1406176","03","03","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",1,"1","19","2","1","3","2","1","2","1","1","2","3","1","1","3","3","1","2","1","2","2","2","2","2","1","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","1","","2","1","1","1","","2","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",479,1436,"U","3","02597","0078"
"11416","1406176.246","1406176.246.03","1406176","04","03","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",1,"1","22","2","1","1","1","3","1","1","3","3","3","1","1","1","3","1","1","1","1","1","2","2","2","1","2","2","3","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","1","1","1","1","","2","2","2","2","","2","3","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",479,1436,"U","3","02597","0078"
"11417","1406176.325","1406176.325.01","1406176","05","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",1,"2","54","2","1","2","2","3","2","1","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","1","1","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","3","3","2","1","","4","3","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","1","0","1","0","1","1","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",479,1436,"U","3","02597","0078"
"11418","1406182.008","1406182.008.02","1406182","01","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","30","2","2","3","2","3","2","1","2","2","2","1","1","1","3","1","1","1","1","1","2","2","2","1","1","2","2","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","4","4","2","2","2","4","4","2","2","2","1","1","0","1","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","1","2","1","01","","","1","1","1","1","1","1","1","1","1","1","01","","","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",462,924,"U","3","02598","0078"
"11419","1406182.028","1406182.028.02","1406182","02","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","49","2","1","3","2","3","2","1","3","3","2","1","1","2","3","1","1","1","1","1","1","2","2","1","1","1","3","2","0","0","0","0","1","0","1","1","0","0","0","0","0","0","2","2","1","1","1","","","3","2","2","","","2","2","2","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",462,924,"U","3","02598","0078"
"11420","1406182.046","1406182.046.02","1406182","03","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","31","1","1","3","1","3","1","1","3","3","3","2","2","1","1","2","1","2","1","2","1","2","2","1","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0","1","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",462,924,"U","3","02598","0078"
"11421","1406182.082","1406182.082.02","1406182","05","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","25","2","1","3","1","3","2","1","1","1","1","1","1","1","3","1","1","1","1","1","1","2","2","2","1","2","1","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","4","4","3","3","2","4","4","2","2","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","1","0","1","0","1","1","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",462,924,"U","3","02598","0078"
"11422","1406211.005","1406211.005.02","1406211","01","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","50","1","1","1","1","3","3","1","3","3","3","1","3","3","1","1","1","1","2","1","1","2","2","1","2","1","3","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","1","1","2","2","2","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","1","0","1","0","1","1","1","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",498,996,"U","3","02599","0078"
"11423","1406211.025","1406211.025.01","1406211","02","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","40","2","2","3","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","1","2","1","1","2","1","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","3","2","2","2","2","2","2","2","2","1","1","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",498,498,"U","3","02599","0078"
"11424","1406211.049","1406211.049.02","1406211","05","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","25","2","1","1","1","3","1","1","2","2","2","2","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","2","2","9","2","2","2","2","2","2","1","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",498,996,"U","3","02599","0078"
"11425","1406211.083","1406211.083.02","1406211","04","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","28","2","2","2","2","3","1","1","1","2","2","2","2","2","3","2","1","2","1","2","1","2","2","1","2","2","3","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","3","3","2","3","2","3","3","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",498,996,"U","3","02599","0078"
"11426","1406211.100","1406211.100.02","1406211","03","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"1","20","2","1","1","2","1","3","1","1","1","1","1","1","3","3","2","2","1","2","2","2","2","2","1","2","2","3","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","3","1","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1","10","","","0","0","0","0","0","0","0","1","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",498,996,"U","3","02599","0078"
"11427","1406231.010","1406231.010.02","1406231","04","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"1","44","2","1","2","1","3","2","1","1","1","2","2","2","2","3","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","3","3","2","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","4","1","2","1","01","","","0","0","0","0","0","1","0","0","0","1","01","","","1","0","0","0","0","0","0","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",501,1001,"U","3","02600","0078"
"11428","1406231.037","1406231.037.02","1406231","05","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","36","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","1","1","2","2","1","2","2","1","1","1","1","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","3","1","1","1","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",501,1001,"U","3","02600","0078"
"11429","1406231.065","1406231.065.01","1406231","01","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"1","51","2","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","2","2","1","2","2","2","3","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","4","3","3","1","1","3","2","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",501,501,"U","3","02600","0078"
"11430","1406231.099","1406231.099.02","1406231","02","02","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"1","62","2","1","2","2","3","3","1","1","2","3","1","1","2","3","2","1","1","2","1","1","2","2","1","2","1","3","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","1","","","2","2","2","","","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",501,1502,"U","3","02600","0078"
"11431","1406231.130","1406231.130.01","1406231","03","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","30","2","2","1","2","3","1","1","2","2","1","1","1","1","3","1","1","1","1","1","1","2","2","1","2","2","1","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","4","2","2","1","9","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",501,501,"U","3","02600","0078"
"11432","1406245.001","1406245.001.01","1406245","01","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"1","72","2","1","3","2","3","3","1","2","2","3","2","2","3","3","1","1","1","2","1","1","2","2","1","1","2","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","1","2","1","1","1","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",431,431,"U","3","02601","0078"
"11433","1406245.053","1406245.053.01","1406245","03","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","53","2","1","1","2","3","1","1","1","1","1","1","1","1","3","2","2","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","2","4","3","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3","1","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1","10","","","0","0","0","0","0","0","1","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",431,431,"U","3","02601","0078"
"11434","1406245.074","1406245.074.01","1406245","05","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",2,"2","42","2","1","1","2","3","3","1","3","1","1","1","3","3","4","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","3","2","2","9","2","3","2","2","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",431,862,"U","3","02601","0078"
"11435","1406292.019","1406292.019.01","1406292","01","01","14","JALISCO","101","TONALA","0001","60","TONALA","0322","01",0,0,"-",5,"1","49","2","1","1","2","3","1","2","2","2","2","2","2","2","4","1","1","1","2","1","1","2","1","1","1","2","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","4","3","2","2","4","1","2","2","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","1","0","1","1","1","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",418,835,"U","3","02602","0078"
