"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","BP4_2","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2503166.0049.02","2503166.0049.02.01","2503166","02","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","1","1","79","1","1","3","1","3","1","1","3","3","1","1","2","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","1","1","1","2","4","4","","","2","3","1","1","9","9","","","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","4","2","2","4","4","2","974","974","U","4","04481","0242"
"2503166.0092.03","2503166.0092.03.01","2503166","03","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","1","1","38","2","2","1","2","3","2","1","2","2","3","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","3","1","1","1","1","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2","2","1","2","2","2","974","1949","U","4","04481","0242"
"2503166.0126.04","2503166.0126.04.01","2503166","04","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","1","2","54","2","1","1","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","2","2","","","3","3","3","2","2","2","","","","","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","3","2","2","2","2","1","974","2923","U","4","04481","0242"
"2503166.0175.05","2503166.0175.05.01","2503166","05","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","1","1","66","2","1","1","2","3","2","2","2","2","3","2","2","2","3","1","1","2","2","2","1","2","2","1","1","1","2","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","4","3","4","4","2","2","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","1","0","0","1","0","0","0","2","1","2","4","3","2","974","1949","U","4","04481","0242"
"2503186.0047.52","2503186.0047.52.02","2503186","52","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","19","2","1","3","2","1","2","1","2","2","2","1","2","1","3","1","2","1","2","2","1","2","2","1","1","2","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","2","1","3","3","3","2","1327","2654","U","3","04482","0243"
"2503186.0085.53","2503186.0085.53.02","2503186","53","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","46","2","2","1","2","3","2","2","2","2","3","2","2","2","1","2","1","1","2","2","1","2","2","1","1","1","1","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","4","4","2","3","3","2","3","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4","2","3","3","3","2","1327","5309","U","3","04482","0243"
"2503186.0136.51","2503186.0136.51.02","2503186","51","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","44","2","2","2","2","3","2","2","2","3","2","2","2","2","1","2","2","2","2","2","1","2","2","3","1","1","1","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","1","2","3","2","3","2","2","2","3","","","1","3","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","4","1","4","4","4","2","1327","3981","U","3","04482","0243"
"2503186.0150.55","2503186.0150.55.01","2503186","55","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","1","35","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","2","1","2","9","1","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","4","2","2","3","2","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3","1","3","2","3","2","1327","2654","U","3","04482","0243"
"2503204.0031.51","2503204.0031.51.01","2503204","51","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","2","36","2","2","2","2","3","2","3","1","2","3","2","2","2","3","2","2","2","2","1","1","2","2","1","1","1","3","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","4","3","4","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2","1","2","3","4","2","1092","1092","U","3","04483","0243"
"2503204.0061.52","2503204.0061.52.01","2503204","52","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","1","60","2","1","1","2","3","2","3","2","2","2","2","2","1","4","2","2","2","2","2","2","2","2","1","1","1","3","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","4","4","4","4","3","2","1","1","9","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","3","2","2","2","3","2","1092","3275","U","3","04483","0243"
"2503204.0123.54","2503204.0123.54.01","2503204","54","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","1","30","2","1","2","2","3","2","2","2","2","1","2","2","1","3","2","1","1","2","1","1","2","9","1","1","1","3","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","4","3","4","3","2","3","2","3","2","2","4","1","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","0","1","0","1","1","1","0","0","0","4","2","4","4","4","2","1092","1092","U","3","04483","0243"
"2503204.0151.55","2503204.0151.55.01","2503204","55","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","1","-","4","1","59","2","1","1","2","3","1","1","2","1","1","2","3","2","1","2","1","2","2","2","1","2","2","2","2","2","3","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","4","2","2","1","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","3","2","1","3","4","2","1092","2183","U","3","04483","0243"
"2503214.0044.52","2503214.0044.52.02","2503214","52","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","1","-","5","1","52","2","1","1","2","3","1","2","2","2","1","2","2","2","3","2","1","2","2","2","2","2","2","2","1","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","4","4","4","4","2","2","1","1","","","","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","1","2","3","4","2","1269","1269","U","3","04484","0243"
"2503214.0076.54","2503214.0076.54.04","2503214","54","04","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","1","1","-","5","1","63","2","1","1","2","3","2","2","1","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","4","1","2","2","2","2","1269","1269","U","3","04484","0243"
"2503214.0109.53","2503214.0109.53.05","2503214","53","05","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","21","2","1","3","2","1","1","1","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","1","2","2","3","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","2","2","2","2","2","2","1269","6345","U","3","04484","0243"
"2503217.0014.54","2503217.0014.54.02","2503217","54","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","2","23","2","1","2","2","3","1","1","2","2","2","2","3","2","3","1","1","2","2","2","1","2","1","2","1","1","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","1","","","4","4","2","2","3","2","9","9","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","3","2","4","3","3","2","1081","2163","U","3","04485","0243"
"2503217.0043.55","2503217.0043.55.02","2503217","55","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","1","-","4","2","33","2","2","2","2","3","1","3","2","2","2","2","2","2","3","2","1","1","1","1","1","2","1","1","1","1","3","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","2","2","1","3","4","3","3","1","1","","","","","1","1","1","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","3","2","3","4","4","2","1081","1081","U","3","04485","0243"
"2503217.0076.52","2503217.0076.52.02","2503217","52","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","2","22","2","1","1","2","3","1","1","2","2","2","2","1","1","4","2","2","2","2","2","1","2","2","1","2","2","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","3","2","3","2","3","4","3","9","9","9","2","1","1","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","4","2","2","3","3","2","1081","4326","U","3","04485","0243"
"2503217.0109.53","2503217.0109.53.01","2503217","53","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","2","44","2","2","2","2","3","2","2","2","2","2","2","2","1","4","2","2","2","2","1","1","2","1","1","1","1","3","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","4","1","2","3","3","","","9","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","4","2","4","4","4","2","1081","2163","U","3","04485","0243"
"2503217.0142.51","2503217.0142.51.01","2503217","51","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","4","2","56","2","2","3","2","3","2","2","2","2","2","2","2","2","3","9","2","2","2","2","1","2","2","1","1","1","3","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","2","2","2","2","9","9","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","0","1","0","1","1","1","0","1","0","0","0","2","2","2","2","2","2","1081","2163","U","3","04485","0243"
"2503240.0017.51","2503240.0017.51.02","2503240","51","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","19","2","1","1","2","1","1","1","2","2","3","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","1","2","3","2","3","1","2","1","1","1","2","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","1","3","2","2","2","1035","2070","U","4","04486","0242"
"2503240.0049.52","2503240.0049.52.03","2503240","52","03","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","21","2","1","3","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","3","2","2","2","2","3","3","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","0","1","0","0","0","3","2","3","2","2","2","1035","3106","U","4","04486","0242"
"2503240.0079.53","2503240.0079.53.01","2503240","53","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","1","36","1","1","1","1","3","1","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","1","2","1","2","2","0","0","0","1","1","0","0","0","1","0","0","0","0","0","2","2","2","1","2","1","","","","","","","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2","1","2","2","2","2","1035","3106","U","4","04486","0242"
"2503240.0105.54","2503240.0105.54.01","2503240","54","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","1","34","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","2","1","1","1","1","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","4","1","2","4","4","2","1035","1035","U","4","04486","0242"
"2503240.0141.55","2503240.0141.55.01","2503240","55","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","5","2","66","2","2","3","2","3","2","2","2","2","3","2","2","2","3","1","1","1","1","1","1","2","2","1","1","1","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","4","2","3","3","2","2","2","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","0","1","0","1","1","1","1","1","0","1","0","0","0","3","1","3","3","2","2","1035","1035","U","4","04486","0242"
"2503262.0018.01","2503262.0018.01.02","2503262","01","02","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","3","2","55","2","2","2","2","3","2","2","2","2","3","2","2","2","4","1","1","1","1","1","1","2","1","1","1","1","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","1","1","1","1","1","","","4","4","2","2","2","2","9","9","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","4","2","4","4","4","2","851","1701","U","4","04487","0242"
"2503262.0087.04","2503262.0087.04.01","2503262","04","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","3","2","79","2","2","3","2","3","3","1","1","3","3","2","1","3","1","1","2","2","2","2","1","2","2","2","1","1","3","2","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","1","1","1","1","9","9","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","2","2","2","2","851","851","U","4","04487","0242"
"2503262.0113.05","2503262.0113.05.01","2503262","05","01","250060001","25","SINALOA","006","CULIACAN","0001","40","CULIACAN ROSALES","0126","01","0","0","-","3","2","77","2","1","3","2","3","2","2","2","2","3","2","2","2","4","2","2","2","2","2","2","2","2","1","1","1","1","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2","1","2","2","2","2","851","2552","U","4","04487","0242"
