"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"41","0100509.114","0100509.114.01","0100509","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","53","1","1","1","1","3","3","1","3","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","3","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"10","08","08",1122,4489,"U","3","00010","0143",""
"42","0100539.016","0100539.016.01","0100539","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","55","1","1","2","1","3","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","2","1","3","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","1","2","1","2","2","2","2","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2",1,"10","06","99",1059,2118,"U","3","00011","0143",""
"43","0100539.050","0100539.050.03","0100539","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","20","1","1","1","1","3","2","1","1","2","1","1","2","1","2","1","1","1","1","1","2","2","2","1","1","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","1","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2",1,"08","08","07",1059,3178,"U","3","00011","0143",""
"44","0100539.084","0100539.084.05","0100539","03","05","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","19","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","2","2","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4",2,"10","10","10",1059,5296,"U","3","00011","0143",""
"45","0100539.101","0100539.101.02","0100539","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","43","2","2","1","2","3","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","2","1","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2",2,"07","05","07",1059,3178,"U","3","00011","0143",""
"46","0100551.014","0100551.014.02","0100551","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","54","1","1","1","2","3","2","2","2","3","1","1","2","1","1","2","1","2","2","2","2","2","1","2","2","2","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","2","3","1","1","","3","2","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3",1,"08","08","08",1011,2022,"U","2","00012","0142",""
"47","0100551.036","0100551.036.02","0100551","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","59","1","1","3","1","3","1","1","3","3","1","1","2","3","4","2","2","2","1","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","2","4","1","1","","2","3","1","1","","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","2",2,"05","10","10",1011,4045,"U","2","00012","0142",""
"48","0100551.056","0100551.056.01","0100551","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","40","1","1","1","1","3","1","1","1","1","3","1","1","1","4","2","1","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","3","2","2","2","2","3","2","2","3","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"06","05","06",1011,2022,"U","2","00012","0142",""
"49","0100551.079","0100551.079.01","0100551","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","57","2","1","3","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","2","1","2","4","1","","2","","4","2","","3","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","1",1,"08","08","99",1011,7078,"U","2","00012","0142",""
"50","0100551.100","0100551.100.06","0100551","05","06","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","18","1","1","1","1","3","2","1","1","1","2","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","1","2","2","3","3","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2",2,"08","08","09",1011,7078,"U","2","00012","0142",""
"51","0100574.001","0100574.001.02","0100574","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",5,"2","35","1","1","1","1","3","3","1","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","2","2","3","2","1","3","2","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"05","07","07",1163,2325,"U","4","00013","0144",""
"52","0100574.023","0100574.023.02","0100574","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",5,"2","63","1","1","1","1","3","3","1","2","2","3","1","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","0","1","0","0","1","0","0","0","0","0","1","0","0","0","2","2","1","1","1","","","2","1","1","","","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2",1,"02","08","08",1163,2325,"U","4","00013","0144",""
"53","0100574.035","0100574.035.01","0100574","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",5,"1","80","1","1","1","1","3","3","1","1","3","3","1","2","3","2","2","2","2","2","2","2","2","2","2","3","2","2","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","1","1","1","1","2","2","3","2","1","2","2","3","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","2",2,"03","07","07",1163,2325,"U","4","00013","0144",""
"54","0100574.072","0100574.072.02","0100574","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",5,"2","53","1","1","3","1","3","2","2","2","2","3","1","2","1","4","2","2","2","2","2","2","2","2","1","1","1","1","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","3","2","1","2","2","4","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2",2,"00","05","07",1163,3488,"U","4","00013","0144",""
"55","0100586.003","0100586.003.01","0100586","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"2","51","1","1","1","2","3","2","2","1","2","3","1","2","3","4","1","2","1","1","1","2","2","2","1","1","2","1","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","2","2","3","2","","2","2","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","0","2",2,"05","04","05",903,903,"U","4","00014","0144",""
"56","0100586.049","0100586.049.02","0100586","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"2","65","1","1","3","2","3","1","1","2","3","2","1","2","3","2","2","2","1","2","2","2","2","2","1","2","2","2","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","2","2","2","2","2","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2",2,"06","09","05",903,1805,"U","4","00014","0144",""
"57","0100586.094","0100586.094.01","0100586","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"2","60","2","2","2","2","3","1","1","2","2","3","2","2","3","4","1","2","1","2","2","2","2","2","1","1","2","3","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","2","2","1","1","1","","","4","2","1","","","4","2","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","3",2,"00","00","00",903,903,"U","4","00014","0144",""
"58","0100586.104","0100586.104.02","0100586","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"2","40","1","1","2","1","3","1","1","3","3","1","3","3","3","1","2","2","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","2","1","2","3","","","1","","2","","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","3",2,"10","10","05",903,1805,"U","4","00014","0144",""
"59","0100664.017","0100664.017.01","0100664","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","60","1","1","1","1","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2",1,"08","08","08",864,864,"U","4","00015","0144",""
"60","0100664.047","0100664.047.01","0100664","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","77","1","1","3","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","2","1","2","2","2","","2","","2","2","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","2",1,"06","09","10",864,1728,"U","4","00015","0144",""
"61","0100664.074","0100664.074.01","0100664","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","51","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"00","10","10",864,3455,"U","4","00015","0144",""
"62","0100664.089","0100664.089.03","0100664","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"2","28","2","1","3","2","3","2","1","1","2","2","1","2","1","9","2","2","2","2","2","2","2","2","2","1","1","1","3","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","2","1","1","1","2","","2","2","2","3","","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","2",2,"05","05","05",864,2592,"U","4","00015","0144",""
"63","0100664.110","0100664.110.01","0100664","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",2,"1","58","2","1","2","1","3","2","1","1","1","3","1","1","2","4","1","2","1","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","4","2","4","2","2","4","2","4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2",2,"00","08","08",864,2592,"U","4","00015","0144",""
"64","0100768.012","0100768.012.01","0100768","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"2","45","1","1","1","1","3","2","2","1","1","1","3","3","3","3","1","2","1","1","1","1","2","2","2","1","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","3","3","4","2","","3","3","4","2","","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","4",2,"05","00","00",1085,2169,"U","2","00016","0142",""
"65","0100768.032","0100768.032.01","0100768","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"1","33","2","1","3","2","3","2","2","2","2","3","1","2","2","3","1","1","1","1","1","1","2","2","1","2","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","4","4","4","2","","1","4","4","2","","1","1","0","1","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"03","06","04",1085,2169,"U","2","00016","0142",""
"66","0100768.059","0100768.059.02","0100768","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,1,"-",3,"1","47","2","1","1","2","3","2","2","2","2","1","3","9","9","1","2","1","2","1","1","2","1","1","2","2","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","3","3","1","1","","3","4","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","3",2,"08","07","99",1085,2169,"U","2","00016","0142",""
"67","0100768.072","0100768.072.02","0100768","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"2","41","1","1","1","1","3","1","1","1","1","1","2","1","2","1","1","1","1","1","1","9","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","1","1","2","1","2","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"10","10","10",1085,2169,"U","2","00016","0142",""
"68","0100768.091","0100768.091.01","0100768","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",3,"1","48","1","1","1","1","3","1","1","3","3","3","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","2","3","9","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",2,"08","05","06",1085,4338,"U","2","00016","0142",""
"69","0100805.009","0100805.009.02","0100805","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0123","01",0,0,"-",4,"1","34","2","1","1","2","3","2","1","1","1","1","1","2","1","4","1","1","1","1","1","2","1","1","1","1","1","3","3","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","4","2","1","1","1","4","2","1","1","1","1","1","0","1","0","1","1","0","1","0","1","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","3",2,"00","09","05",880,2640,"U","3","00017","0143",""
